"Datum & Zeit","Abfluss (m³/s)","Pegel (müM)"
"2025-08-23T09:50:00.000Z","3.249","1756.407"
"2025-08-23T09:55:00.000Z","3.269","1756.408"
"2025-08-23T10:00:00.000Z","3.249","1756.407"
"2025-08-23T10:05:00.000Z","3.249","1756.407"
"2025-08-23T10:10:00.000Z","3.249","1756.407"
"2025-08-23T10:15:00.000Z","3.269","1756.408"
"2025-08-23T10:20:00.000Z","3.288","1756.409"
"2025-08-23T10:25:00.000Z","3.308","1756.41"
"2025-08-23T10:30:00.000Z","3.249","1756.407"
"2025-08-23T10:35:00.000Z","3.288","1756.409"
"2025-08-23T10:40:00.000Z","3.23","1756.406"
"2025-08-23T10:45:00.000Z","3.23","1756.406"
"2025-08-23T10:50:00.000Z","3.23","1756.406"
"2025-08-23T10:55:00.000Z","3.249","1756.407"
"2025-08-23T11:00:00.000Z","3.288","1756.409"
"2025-08-23T11:05:00.000Z","3.249","1756.407"
"2025-08-23T11:10:00.000Z","3.249","1756.407"
"2025-08-23T11:15:00.000Z","3.23","1756.406"
"2025-08-23T11:20:00.000Z","3.21","1756.405"
"2025-08-23T11:25:00.000Z","3.191","1756.404"
"2025-08-23T11:30:00.000Z","3.23","1756.406"
"2025-08-23T11:35:00.000Z","3.249","1756.407"
"2025-08-23T11:40:00.000Z","3.308","1756.41"
"2025-08-23T11:45:00.000Z","3.348","1756.412"
"2025-08-23T11:50:00.000Z","3.407","1756.415"
"2025-08-23T11:55:00.000Z","3.466","1756.418"
"2025-08-23T12:00:00.000Z","3.506","1756.42"
"2025-08-23T12:05:00.000Z","3.546","1756.422"
"2025-08-23T12:10:00.000Z","3.607","1756.425"
"2025-08-23T12:15:00.000Z","3.667","1756.428"
"2025-08-23T12:20:00.000Z","3.707","1756.43"
"2025-08-23T12:25:00.000Z","3.768","1756.433"
"2025-08-23T12:30:00.000Z","3.788","1756.434"
"2025-08-23T12:35:00.000Z","3.788","1756.434"
"2025-08-23T12:40:00.000Z","3.849","1756.437"
"2025-08-23T12:45:00.000Z","3.951","1756.442"
"2025-08-23T12:50:00.000Z","3.972","1756.443"
"2025-08-23T12:55:00.000Z","4.034","1756.446"
"2025-08-23T13:00:00.000Z","4.034","1756.446"
"2025-08-23T13:05:00.000Z","4.095","1756.449"
"2025-08-23T13:10:00.000Z","4.095","1756.449"
"2025-08-23T13:15:00.000Z","4.179","1756.453"
"2025-08-23T13:20:00.000Z","4.263","1756.457"
"2025-08-23T13:25:00.000Z","4.347","1756.461"
"2025-08-23T13:30:00.000Z","4.455","1756.466"
"2025-08-23T13:35:00.000Z","4.541","1756.47"
"2025-08-23T13:40:00.000Z","4.674","1756.476"
"2025-08-23T13:45:00.000Z","4.876","1756.485"
"2025-08-23T13:50:00.000Z","5.037","1756.492"
"2025-08-23T13:55:00.000Z","5.2","1756.499"
"2025-08-23T14:00:00.000Z","5.319","1756.504"
"2025-08-23T14:05:00.000Z","5.438","1756.509"
"2025-08-23T14:10:00.000Z","5.61","1756.516"
"2025-08-23T14:15:00.000Z","5.659","1756.518"
"2025-08-23T14:20:00.000Z","5.733","1756.521"
"2025-08-23T14:25:00.000Z","5.859","1756.526"
"2025-08-23T14:30:00.000Z","5.985","1756.531"
"2025-08-23T14:35:00.000Z","6.036","1756.533"
"2025-08-23T14:40:00.000Z","6.113","1756.536"
"2025-08-23T14:45:00.000Z","6.216","1756.54"
"2025-08-23T14:50:00.000Z","6.321","1756.544"
"2025-08-23T14:55:00.000Z","6.506","1756.551"
"2025-08-23T15:00:00.000Z","6.533","1756.552"
"2025-08-23T15:05:00.000Z","6.587","1756.554"
"2025-08-23T15:10:00.000Z","6.613","1756.555"
"2025-08-23T15:15:00.000Z","6.613","1756.555"
"2025-08-23T15:20:00.000Z","6.667","1756.557"
"2025-08-23T15:25:00.000Z","6.776","1756.561"
"2025-08-23T15:30:00.000Z","6.831","1756.563"
"2025-08-23T15:35:00.000Z","6.803","1756.562"
"2025-08-23T15:40:00.000Z","6.858","1756.564"
"2025-08-23T15:45:00.000Z","6.858","1756.564"
"2025-08-23T15:50:00.000Z","6.941","1756.567"
"2025-08-23T15:55:00.000Z","6.969","1756.568"
"2025-08-23T16:00:00.000Z","6.886","1756.565"
"2025-08-23T16:05:00.000Z","6.914","1756.566"
"2025-08-23T16:10:00.000Z","6.914","1756.566"
"2025-08-23T16:15:00.000Z","6.941","1756.567"
"2025-08-23T16:20:00.000Z","6.941","1756.567"
"2025-08-23T16:25:00.000Z","6.996","1756.569"
"2025-08-23T16:30:00.000Z","6.969","1756.568"
"2025-08-23T16:35:00.000Z","6.941","1756.567"
"2025-08-23T16:40:00.000Z","6.941","1756.567"
"2025-08-23T16:45:00.000Z","6.996","1756.569"
"2025-08-23T16:50:00.000Z","6.969","1756.568"
"2025-08-23T16:55:00.000Z","7.024","1756.57"
"2025-08-23T17:00:00.000Z","6.914","1756.566"
"2025-08-23T17:05:00.000Z","6.969","1756.568"
"2025-08-23T17:10:00.000Z","6.858","1756.564"
"2025-08-23T17:15:00.000Z","6.941","1756.567"
"2025-08-23T17:20:00.000Z","6.858","1756.564"
"2025-08-23T17:25:00.000Z","6.886","1756.565"
"2025-08-23T17:30:00.000Z","6.914","1756.566"
"2025-08-23T17:35:00.000Z","6.803","1756.562"
"2025-08-23T17:40:00.000Z","6.831","1756.563"
"2025-08-23T17:45:00.000Z","6.803","1756.562"
"2025-08-23T17:50:00.000Z","6.831","1756.563"
"2025-08-23T17:55:00.000Z","6.721","1756.559"
"2025-08-23T18:00:00.000Z","6.831","1756.563"
"2025-08-23T18:05:00.000Z","6.721","1756.559"
"2025-08-23T18:10:00.000Z","6.721","1756.559"
"2025-08-23T18:15:00.000Z","6.748","1756.56"
"2025-08-23T18:20:00.000Z","6.587","1756.554"
"2025-08-23T18:25:00.000Z","6.56","1756.553"
"2025-08-23T18:30:00.000Z","6.506","1756.551"
"2025-08-23T18:35:00.000Z","6.479","1756.55"
"2025-08-23T18:40:00.000Z","6.479","1756.55"
"2025-08-23T18:45:00.000Z","6.426","1756.548"
"2025-08-23T18:50:00.000Z","6.374","1756.546"
"2025-08-23T18:55:00.000Z","6.374","1756.546"
"2025-08-23T19:00:00.000Z","6.321","1756.544"
"2025-08-23T19:05:00.000Z","6.242","1756.541"
"2025-08-23T19:10:00.000Z","6.216","1756.54"
"2025-08-23T19:15:00.000Z","6.242","1756.541"
"2025-08-23T19:20:00.000Z","6.165","1756.538"
"2025-08-23T19:25:00.000Z","6.113","1756.536"
"2025-08-23T19:30:00.000Z","6.036","1756.533"
"2025-08-23T19:35:00.000Z","5.934","1756.529"
"2025-08-23T19:40:00.000Z","5.884","1756.527"
"2025-08-23T19:45:00.000Z","5.834","1756.525"
"2025-08-23T19:50:00.000Z","5.859","1756.526"
"2025-08-23T19:55:00.000Z","5.61","1756.516"
"2025-08-23T20:00:00.000Z","5.634","1756.517"
"2025-08-23T20:05:00.000Z","5.585","1756.515"
"2025-08-23T20:10:00.000Z","5.487","1756.511"
"2025-08-23T20:15:00.000Z","5.39","1756.507"
"2025-08-23T20:20:00.000Z","5.319","1756.504"
"2025-08-23T20:25:00.000Z","5.271","1756.502"
"2025-08-23T20:30:00.000Z","5.271","1756.502"
"2025-08-23T20:35:00.000Z","5.13","1756.496"
"2025-08-23T20:40:00.000Z","5.013","1756.491"
"2025-08-23T20:45:00.000Z","4.945","1756.488"
"2025-08-23T20:50:00.000Z","4.876","1756.485"
"2025-08-23T20:55:00.000Z","4.808","1756.482"
"2025-08-23T21:00:00.000Z","4.763","1756.48"
"2025-08-23T21:05:00.000Z","4.719","1756.478"
"2025-08-23T21:10:00.000Z","4.652","1756.475"
"2025-08-23T21:15:00.000Z","4.652","1756.475"
"2025-08-23T21:20:00.000Z","4.563","1756.471"
"2025-08-23T21:25:00.000Z","4.563","1756.471"
"2025-08-23T21:30:00.000Z","4.498","1756.468"
"2025-08-23T21:35:00.000Z","4.455","1756.466"
"2025-08-23T21:40:00.000Z","4.39","1756.463"
"2025-08-23T21:45:00.000Z","4.347","1756.461"
"2025-08-23T21:50:00.000Z","4.326","1756.46"
"2025-08-23T21:55:00.000Z","4.242","1756.456"
"2025-08-23T22:00:00.000Z","4.263","1756.457"
"2025-08-23T22:05:00.000Z","4.221","1756.455"
"2025-08-23T22:10:00.000Z","4.2","1756.454"
"2025-08-23T22:15:00.000Z","4.158","1756.452"
"2025-08-23T22:20:00.000Z","4.075","1756.448"
"2025-08-23T22:25:00.000Z","4.054","1756.447"
"2025-08-23T22:30:00.000Z","4.075","1756.448"
"2025-08-23T22:35:00.000Z","4.034","1756.446"
"2025-08-23T22:40:00.000Z","4.034","1756.446"
"2025-08-23T22:45:00.000Z","4.013","1756.445"
"2025-08-23T22:50:00.000Z","4.034","1756.446"
"2025-08-23T22:55:00.000Z","4.013","1756.445"
"2025-08-23T23:00:00.000Z","4.013","1756.445"
"2025-08-23T23:05:00.000Z","3.951","1756.442"
"2025-08-23T23:10:00.000Z","3.951","1756.442"
"2025-08-23T23:15:00.000Z","3.951","1756.442"
"2025-08-23T23:20:00.000Z","3.972","1756.443"
"2025-08-23T23:25:00.000Z","3.89","1756.439"
"2025-08-23T23:30:00.000Z","3.992","1756.444"
"2025-08-23T23:35:00.000Z","3.91","1756.44"
"2025-08-23T23:40:00.000Z","3.972","1756.443"
"2025-08-23T23:45:00.000Z","3.89","1756.439"
"2025-08-23T23:50:00.000Z","3.89","1756.439"
"2025-08-23T23:55:00.000Z","3.849","1756.437"
"2025-08-24T00:00:00.000Z","3.849","1756.437"
"2025-08-24T00:05:00.000Z","3.808","1756.435"
"2025-08-24T00:10:00.000Z","3.808","1756.435"
"2025-08-24T00:15:00.000Z","3.829","1756.436"
"2025-08-24T00:20:00.000Z","3.768","1756.433"
"2025-08-24T00:25:00.000Z","3.727","1756.431"
"2025-08-24T00:30:00.000Z","3.707","1756.43"
"2025-08-24T00:35:00.000Z","3.727","1756.431"
"2025-08-24T00:40:00.000Z","3.727","1756.431"
"2025-08-24T00:45:00.000Z","3.667","1756.428"
"2025-08-24T00:50:00.000Z","3.667","1756.428"
"2025-08-24T00:55:00.000Z","3.647","1756.427"
"2025-08-24T01:00:00.000Z","3.627","1756.426"
"2025-08-24T01:05:00.000Z","3.586","1756.424"
"2025-08-24T01:10:00.000Z","3.586","1756.424"
"2025-08-24T01:15:00.000Z","3.546","1756.422"
"2025-08-24T01:20:00.000Z","3.546","1756.422"
"2025-08-24T01:25:00.000Z","3.506","1756.42"
"2025-08-24T01:30:00.000Z","3.526","1756.421"
"2025-08-24T01:35:00.000Z","3.447","1756.417"
"2025-08-24T01:40:00.000Z","3.466","1756.418"
"2025-08-24T01:45:00.000Z","3.427","1756.416"
"2025-08-24T01:50:00.000Z","3.407","1756.415"
"2025-08-24T01:55:00.000Z","3.427","1756.416"
"2025-08-24T02:00:00.000Z","3.427","1756.416"
"2025-08-24T02:05:00.000Z","3.387","1756.414"
"2025-08-24T02:10:00.000Z","3.367","1756.413"
"2025-08-24T02:15:00.000Z","3.348","1756.412"
"2025-08-24T02:20:00.000Z","3.328","1756.411"
"2025-08-24T02:25:00.000Z","3.308","1756.41"
"2025-08-24T02:30:00.000Z","3.288","1756.409"
"2025-08-24T02:35:00.000Z","3.269","1756.408"
"2025-08-24T02:40:00.000Z","3.288","1756.409"
"2025-08-24T02:45:00.000Z","3.249","1756.407"
"2025-08-24T02:50:00.000Z","3.23","1756.406"
"2025-08-24T02:55:00.000Z","3.21","1756.405"
"2025-08-24T03:00:00.000Z","3.23","1756.406"
"2025-08-24T03:05:00.000Z","3.249","1756.407"
"2025-08-24T03:10:00.000Z","3.21","1756.405"
"2025-08-24T03:15:00.000Z","3.191","1756.404"
"2025-08-24T03:20:00.000Z","3.171","1756.403"
"2025-08-24T03:25:00.000Z","3.23","1756.406"
"2025-08-24T03:30:00.000Z","3.23","1756.406"
"2025-08-24T03:35:00.000Z","3.21","1756.405"
"2025-08-24T03:40:00.000Z","3.288","1756.409"
"2025-08-24T03:45:00.000Z","3.249","1756.407"
"2025-08-24T03:50:00.000Z","3.23","1756.406"
"2025-08-24T03:55:00.000Z","3.269","1756.408"
"2025-08-24T04:00:00.000Z","3.249","1756.407"
"2025-08-24T04:05:00.000Z","3.23","1756.406"
"2025-08-24T04:10:00.000Z","3.23","1756.406"
"2025-08-24T04:15:00.000Z","3.23","1756.406"
"2025-08-24T04:20:00.000Z","3.269","1756.408"
"2025-08-24T04:25:00.000Z","3.288","1756.409"
"2025-08-24T04:30:00.000Z","3.288","1756.409"
"2025-08-24T04:35:00.000Z","3.288","1756.409"
"2025-08-24T04:40:00.000Z","3.249","1756.407"
"2025-08-24T04:45:00.000Z","3.23","1756.406"
"2025-08-24T04:50:00.000Z","3.249","1756.407"
"2025-08-24T04:55:00.000Z","3.269","1756.408"
"2025-08-24T05:00:00.000Z","3.249","1756.407"
"2025-08-24T05:05:00.000Z","3.249","1756.407"
"2025-08-24T05:10:00.000Z","3.269","1756.408"
"2025-08-24T05:15:00.000Z","3.269","1756.408"
"2025-08-24T05:20:00.000Z","3.269","1756.408"
"2025-08-24T05:25:00.000Z","3.288","1756.409"
"2025-08-24T05:30:00.000Z","3.308","1756.41"
"2025-08-24T05:35:00.000Z","3.288","1756.409"
"2025-08-24T05:40:00.000Z","3.308","1756.41"
"2025-08-24T05:45:00.000Z","3.269","1756.408"
"2025-08-24T05:50:00.000Z","3.288","1756.409"
"2025-08-24T05:55:00.000Z","3.328","1756.411"
"2025-08-24T06:00:00.000Z","3.308","1756.41"
"2025-08-24T06:05:00.000Z","3.288","1756.409"
"2025-08-24T06:10:00.000Z","3.288","1756.409"
"2025-08-24T06:15:00.000Z","3.249","1756.407"
"2025-08-24T06:20:00.000Z","3.288","1756.409"
"2025-08-24T06:25:00.000Z","3.269","1756.408"
"2025-08-24T06:30:00.000Z","3.308","1756.41"
"2025-08-24T06:35:00.000Z","3.308","1756.41"
"2025-08-24T06:40:00.000Z","3.288","1756.409"
"2025-08-24T06:45:00.000Z","3.288","1756.409"
"2025-08-24T06:50:00.000Z","3.288","1756.409"
"2025-08-24T06:55:00.000Z","3.308","1756.41"
"2025-08-24T07:00:00.000Z","3.308","1756.41"
"2025-08-24T07:05:00.000Z","3.328","1756.411"
"2025-08-24T07:10:00.000Z","3.348","1756.412"
"2025-08-24T07:15:00.000Z","3.308","1756.41"
"2025-08-24T07:20:00.000Z","3.328","1756.411"
"2025-08-24T07:25:00.000Z","3.328","1756.411"
"2025-08-24T07:30:00.000Z","3.328","1756.411"
"2025-08-24T07:35:00.000Z","3.308","1756.41"
"2025-08-24T07:40:00.000Z","3.328","1756.411"
"2025-08-24T07:45:00.000Z","3.348","1756.412"
"2025-08-24T07:50:00.000Z","3.348","1756.412"
"2025-08-24T07:55:00.000Z","3.348","1756.412"
"2025-08-24T08:00:00.000Z","3.328","1756.411"
"2025-08-24T08:05:00.000Z","3.367","1756.413"
"2025-08-24T08:10:00.000Z","3.308","1756.41"
"2025-08-24T08:15:00.000Z","3.288","1756.409"
"2025-08-24T08:20:00.000Z","3.308","1756.41"
"2025-08-24T08:25:00.000Z","3.308","1756.41"
"2025-08-24T08:30:00.000Z","3.308","1756.41"
"2025-08-24T08:35:00.000Z","3.328","1756.411"
"2025-08-24T08:40:00.000Z","3.308","1756.41"
"2025-08-24T08:45:00.000Z","3.308","1756.41"
"2025-08-24T08:50:00.000Z","3.288","1756.409"
"2025-08-24T08:55:00.000Z","3.269","1756.408"
"2025-08-24T09:00:00.000Z","3.249","1756.407"
"2025-08-24T09:05:00.000Z","3.249","1756.407"
"2025-08-24T09:10:00.000Z","3.249","1756.407"
"2025-08-24T09:15:00.000Z","3.21","1756.405"
"2025-08-24T09:20:00.000Z","3.23","1756.406"
"2025-08-24T09:25:00.000Z","3.171","1756.403"
"2025-08-24T09:30:00.000Z","3.191","1756.404"
"2025-08-24T09:35:00.000Z","3.191","1756.404"
"2025-08-24T09:40:00.000Z","3.171","1756.403"
"2025-08-24T09:45:00.000Z","3.132","1756.401"
"2025-08-24T09:50:00.000Z","3.094","1756.399"
"2025-08-24T09:55:00.000Z","3.075","1756.398"
"2025-08-24T10:00:00.000Z","3.113","1756.4"
"2025-08-24T10:05:00.000Z","3.037","1756.396"
"2025-08-24T10:10:00.000Z","3.056","1756.397"
"2025-08-24T10:15:00.000Z","3.056","1756.397"
"2025-08-24T10:20:00.000Z","3.037","1756.396"
"2025-08-24T10:25:00.000Z","3.056","1756.397"
"2025-08-24T10:30:00.000Z","3.056","1756.397"
"2025-08-24T10:35:00.000Z","3.113","1756.4"
"2025-08-24T10:40:00.000Z","3.113","1756.4"
"2025-08-24T10:45:00.000Z","3.152","1756.402"
"2025-08-24T10:50:00.000Z","3.191","1756.404"
"2025-08-24T10:55:00.000Z","3.152","1756.402"
"2025-08-24T11:00:00.000Z","3.21","1756.405"
"2025-08-24T11:05:00.000Z","3.288","1756.409"
"2025-08-24T11:10:00.000Z","3.308","1756.41"
"2025-08-24T11:15:00.000Z","3.348","1756.412"
"2025-08-24T11:20:00.000Z","3.308","1756.41"
"2025-08-24T11:25:00.000Z","3.328","1756.411"
"2025-08-24T11:30:00.000Z","3.328","1756.411"
"2025-08-24T11:35:00.000Z","3.288","1756.409"
"2025-08-24T11:40:00.000Z","3.288","1756.409"
"2025-08-24T11:45:00.000Z","3.308","1756.41"
"2025-08-24T11:50:00.000Z","3.269","1756.408"
"2025-08-24T11:55:00.000Z","3.288","1756.409"
"2025-08-24T12:00:00.000Z","3.308","1756.41"
"2025-08-24T12:05:00.000Z","3.269","1756.408"
"2025-08-24T12:10:00.000Z","3.249","1756.407"
"2025-08-24T12:15:00.000Z","3.269","1756.408"
"2025-08-24T12:20:00.000Z","3.23","1756.406"
"2025-08-24T12:25:00.000Z","3.23","1756.406"
"2025-08-24T12:30:00.000Z","3.23","1756.406"
"2025-08-24T12:35:00.000Z","3.249","1756.407"
"2025-08-24T12:40:00.000Z","3.249","1756.407"
"2025-08-24T12:45:00.000Z","3.171","1756.403"
"2025-08-24T12:50:00.000Z","3.191","1756.404"
"2025-08-24T12:55:00.000Z","3.23","1756.406"
"2025-08-24T13:00:00.000Z","3.21","1756.405"
"2025-08-24T13:05:00.000Z","3.269","1756.408"
"2025-08-24T13:10:00.000Z","3.328","1756.411"
"2025-08-24T13:15:00.000Z","3.367","1756.413"
"2025-08-24T13:20:00.000Z","3.407","1756.415"
"2025-08-24T13:25:00.000Z","3.427","1756.416"
"2025-08-24T13:30:00.000Z","3.466","1756.418"
"2025-08-24T13:35:00.000Z","3.546","1756.422"
"2025-08-24T13:40:00.000Z","3.607","1756.425"
"2025-08-24T13:45:00.000Z","3.627","1756.426"
"2025-08-24T13:50:00.000Z","3.687","1756.429"
"2025-08-24T13:55:00.000Z","3.727","1756.431"
"2025-08-24T14:00:00.000Z","3.808","1756.435"
"2025-08-24T14:05:00.000Z","3.768","1756.433"
"2025-08-24T14:10:00.000Z","3.829","1756.436"
"2025-08-24T14:15:00.000Z","3.869","1756.438"
"2025-08-24T14:20:00.000Z","3.992","1756.444"
"2025-08-24T14:25:00.000Z","3.992","1756.444"
"2025-08-24T14:30:00.000Z","4.013","1756.445"
"2025-08-24T14:35:00.000Z","4.013","1756.445"
"2025-08-24T14:40:00.000Z","4.054","1756.447"
"2025-08-24T14:45:00.000Z","4.054","1756.447"
"2025-08-24T14:50:00.000Z","4.075","1756.448"
"2025-08-24T14:55:00.000Z","4.158","1756.452"
"2025-08-24T15:00:00.000Z","4.2","1756.454"
"2025-08-24T15:05:00.000Z","4.2","1756.454"
"2025-08-24T15:10:00.000Z","4.347","1756.461"
"2025-08-24T15:15:00.000Z","4.39","1756.463"
"2025-08-24T15:20:00.000Z","4.455","1756.466"
"2025-08-24T15:25:00.000Z","4.52","1756.469"
"2025-08-24T15:30:00.000Z","4.63","1756.474"
"2025-08-24T15:35:00.000Z","4.719","1756.478"
"2025-08-24T15:40:00.000Z","4.808","1756.482"
"2025-08-24T15:45:00.000Z","4.854","1756.484"
"2025-08-24T15:50:00.000Z","4.967","1756.489"
"2025-08-24T15:55:00.000Z","5.037","1756.492"
"2025-08-24T16:00:00.000Z","5.106","1756.495"
"2025-08-24T16:05:00.000Z","5.223","1756.5"
"2025-08-24T16:10:00.000Z","5.295","1756.503"
"2025-08-24T16:15:00.000Z","5.343","1756.505"
"2025-08-24T16:20:00.000Z","5.366","1756.506"
"2025-08-24T16:25:00.000Z","5.487","1756.511"
"2025-08-24T16:30:00.000Z","5.511","1756.512"
"2025-08-24T16:35:00.000Z","5.585","1756.515"
"2025-08-24T16:40:00.000Z","5.659","1756.518"
"2025-08-24T16:45:00.000Z","5.683","1756.519"
"2025-08-24T16:50:00.000Z","5.758","1756.522"
"2025-08-24T16:55:00.000Z","5.733","1756.521"
"2025-08-24T17:00:00.000Z","5.808","1756.524"
"2025-08-24T17:05:00.000Z","5.884","1756.527"
"2025-08-24T17:10:00.000Z","5.834","1756.525"
"2025-08-24T17:15:00.000Z","5.859","1756.526"
"2025-08-24T17:20:00.000Z","5.884","1756.527"
"2025-08-24T17:25:00.000Z","5.934","1756.529"
"2025-08-24T17:30:00.000Z","5.884","1756.527"
"2025-08-24T17:35:00.000Z","5.934","1756.529"
"2025-08-24T17:40:00.000Z","5.909","1756.528"
"2025-08-24T17:45:00.000Z","5.959","1756.53"
"2025-08-24T17:50:00.000Z","5.909","1756.528"
"2025-08-24T17:55:00.000Z","5.909","1756.528"
"2025-08-24T18:00:00.000Z","5.834","1756.525"
"2025-08-24T18:05:00.000Z","5.859","1756.526"
"2025-08-24T18:10:00.000Z","5.859","1756.526"
"2025-08-24T18:15:00.000Z","5.808","1756.524"
"2025-08-24T18:20:00.000Z","5.783","1756.523"
"2025-08-24T18:25:00.000Z","5.758","1756.522"
"2025-08-24T18:30:00.000Z","5.758","1756.522"
"2025-08-24T18:35:00.000Z","5.708","1756.52"
"2025-08-24T18:40:00.000Z","5.733","1756.521"
"2025-08-24T18:45:00.000Z","5.585","1756.515"
"2025-08-24T18:50:00.000Z","5.634","1756.517"
"2025-08-24T18:55:00.000Z","5.61","1756.516"
"2025-08-24T19:00:00.000Z","5.585","1756.515"
"2025-08-24T19:05:00.000Z","5.511","1756.512"
"2025-08-24T19:10:00.000Z","5.462","1756.51"
"2025-08-24T19:15:00.000Z","5.366","1756.506"
"2025-08-24T19:20:00.000Z","5.366","1756.506"
"2025-08-24T19:25:00.000Z","5.319","1756.504"
"2025-08-24T19:30:00.000Z","5.295","1756.503"
"2025-08-24T19:35:00.000Z","5.223","1756.5"
"2025-08-24T19:40:00.000Z","5.176","1756.498"
"2025-08-24T19:45:00.000Z","5.13","1756.496"
"2025-08-24T19:50:00.000Z","5.106","1756.495"
"2025-08-24T19:55:00.000Z","5.037","1756.492"
"2025-08-24T20:00:00.000Z","4.967","1756.489"
"2025-08-24T20:05:00.000Z","4.945","1756.488"
"2025-08-24T20:10:00.000Z","4.899","1756.486"
"2025-08-24T20:15:00.000Z","4.876","1756.485"
"2025-08-24T20:20:00.000Z","4.786","1756.481"
"2025-08-24T20:25:00.000Z","4.741","1756.479"
"2025-08-24T20:30:00.000Z","4.741","1756.479"
"2025-08-24T20:35:00.000Z","4.741","1756.479"
"2025-08-24T20:40:00.000Z","4.696","1756.477"
"2025-08-24T20:45:00.000Z","4.608","1756.473"
"2025-08-24T20:50:00.000Z","4.585","1756.472"
"2025-08-24T20:55:00.000Z","4.541","1756.47"
"2025-08-24T21:00:00.000Z","4.498","1756.468"
"2025-08-24T21:05:00.000Z","4.541","1756.47"
"2025-08-24T21:10:00.000Z","4.476","1756.467"
"2025-08-24T21:15:00.000Z","4.412","1756.464"
"2025-08-24T21:20:00.000Z","4.412","1756.464"
"2025-08-24T21:25:00.000Z","4.39","1756.463"
"2025-08-24T21:30:00.000Z","4.347","1756.461"
"2025-08-24T21:35:00.000Z","4.369","1756.462"
"2025-08-24T21:40:00.000Z","4.305","1756.459"
"2025-08-24T21:45:00.000Z","4.305","1756.459"
"2025-08-24T21:50:00.000Z","4.242","1756.456"
"2025-08-24T21:55:00.000Z","4.179","1756.453"
"2025-08-24T22:00:00.000Z","4.2","1756.454"
"2025-08-24T22:05:00.000Z","4.158","1756.452"
"2025-08-24T22:10:00.000Z","4.137","1756.451"
"2025-08-24T22:15:00.000Z","4.095","1756.449"
"2025-08-24T22:20:00.000Z","4.095","1756.449"
"2025-08-24T22:25:00.000Z","4.095","1756.449"
"2025-08-24T22:30:00.000Z","4.075","1756.448"
"2025-08-24T22:35:00.000Z","4.075","1756.448"
"2025-08-24T22:40:00.000Z","4.075","1756.448"
"2025-08-24T22:45:00.000Z","3.992","1756.444"
"2025-08-24T22:50:00.000Z","3.91","1756.44"
"2025-08-24T22:55:00.000Z","3.829","1756.436"
"2025-08-24T23:00:00.000Z","3.768","1756.433"
"2025-08-24T23:05:00.000Z","3.768","1756.433"
"2025-08-24T23:10:00.000Z","3.808","1756.435"
"2025-08-24T23:15:00.000Z","3.869","1756.438"
"2025-08-24T23:20:00.000Z","3.869","1756.438"
"2025-08-24T23:25:00.000Z","3.91","1756.44"
"2025-08-24T23:30:00.000Z","3.972","1756.443"
"2025-08-24T23:35:00.000Z","4.013","1756.445"
"2025-08-24T23:40:00.000Z","4.034","1756.446"
"2025-08-24T23:45:00.000Z","3.951","1756.442"
"2025-08-24T23:50:00.000Z","3.972","1756.443"
"2025-08-24T23:55:00.000Z","3.951","1756.442"
"2025-08-25T00:00:00.000Z","3.972","1756.443"
"2025-08-25T00:05:00.000Z","3.931","1756.441"
"2025-08-25T00:10:00.000Z","3.951","1756.442"
"2025-08-25T00:15:00.000Z","3.89","1756.439"
"2025-08-25T00:20:00.000Z","3.869","1756.438"
"2025-08-25T00:25:00.000Z","3.89","1756.439"
"2025-08-25T00:30:00.000Z","3.849","1756.437"
"2025-08-25T00:35:00.000Z","3.869","1756.438"
"2025-08-25T00:40:00.000Z","3.829","1756.436"
"2025-08-25T00:45:00.000Z","3.808","1756.435"
"2025-08-25T00:50:00.000Z","3.849","1756.437"
"2025-08-25T00:55:00.000Z","3.768","1756.433"
"2025-08-25T01:00:00.000Z","3.768","1756.433"
"2025-08-25T01:05:00.000Z","3.788","1756.434"
"2025-08-25T01:10:00.000Z","3.748","1756.432"
"2025-08-25T01:15:00.000Z","3.727","1756.431"
"2025-08-25T01:20:00.000Z","3.748","1756.432"
"2025-08-25T01:25:00.000Z","3.707","1756.43"
"2025-08-25T01:30:00.000Z","3.707","1756.43"
"2025-08-25T01:35:00.000Z","3.687","1756.429"
"2025-08-25T01:40:00.000Z","3.727","1756.431"
"2025-08-25T01:45:00.000Z","3.687","1756.429"
"2025-08-25T01:50:00.000Z","3.667","1756.428"
"2025-08-25T01:55:00.000Z","3.707","1756.43"
"2025-08-25T02:00:00.000Z","3.647","1756.427"
"2025-08-25T02:05:00.000Z","3.607","1756.425"
"2025-08-25T02:10:00.000Z","3.667","1756.428"
"2025-08-25T02:15:00.000Z","3.627","1756.426"
